Speaker name,Category/topic tags,State,Notes
Saifedean Ammous,Economic & Financial Affairs; Finance & Markets; Keynote,Asia > Lebanon,"Speaking fee: $15,000 | Gender: Male | Site tagline: Economist, author, host of The Bitcoin Standard podcast and a leading authority on cryptocurrencies."
Salam Fayyad,"Business & Leadership; Economic & Financial Affairs; Entertainment; Finance & Markets; Government & Politics; Inspirational & Motivational; International Affairs & Security; Leadership; Politics, Government & Global Affairs",USA,"Speaking fee: $15,000 | Gender: Male | Site tagline: Politician and Economist"
Sallie Krawcheck,Business; Entrepreneurs; Finance & Markets; Inspirational & Motivational; Keynote; Leadership; Philanthropy & Ethics,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: The Most Powerful Woman on Wall Street"
Sally Denton,Keynote,Americas,"Speaking fee: $15,000 | Gender: Female | Site tagline: Author, ""The Profiteers"" and Managing Director, The Trend Boutique"
Sally Helgesen,"Business; Business & Leadership; Diversity, Inclusion & Gender Equality; Leadership; Society, Culture & Education",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Women's Leadership Expert, Author, Speaker"
Sally Kettle,After Dinner; Sports & Olympics; Sustainability - Environment,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: First Woman to Row the Atlantic from East to West twice"
Sally Uren,"Environment & Sustainability; ESG; Globalization; Keynote; Politics, Government & Global Affairs",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Global Expert and Leader in Sustainable Development,,
Chief Executive - Forum for the Future,
Independent Chair and Advisory Board Member"
Sam Gregory,AI - Emerging Tech; Human Rights; Leadership; Marketing - Communications; Science; Social Media; TED,USA,"Speaking fee: $15,000 | Gender: Male | Site tagline: Human rights technologist & deepfakes expert"
Sam Gyimah,"Business & Leadership; Diversity, Inclusion & Gender Equality; Entertainment; Government & Politics; Inspirational & Motivational; Leadership; Politics, Government & Global Affairs; Society, Culture & Education",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Former Minister for Science, Innovation & Higher Education"
Sam Harris,Inspirational & Motivational; Keynote; Neuroscience; Psychology; TED,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Neuroscientist and Philosopher"
Sam Holness,"Diversity, Inclusion & Gender Equality; Inspirational & Motivational; Keynote; Resilience, Wellbeing & Happiness; Sports & Olympics; TED",Global,"Speaking fee: $15,000 | Gender: Male | Site tagline: Professional Endurance Athlete with Autism"
Sam McAlister,After Dinner; Business & Leadership; Entertainment; Keynote; Marketing - Communications; Moderators & Chairpersons; Negotiation,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Former BBC Newsnight interviews producer"
Sam Quek,Business; Leadership; Sports & Olympics,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Key member of the Great Britain field hockey team that won gold at the 2016 Rio Olympics."
Sam Torrance,After Dinner; Inspirational & Motivational; Keynote; Sports & Olympics,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: International golfing star"
Samanah Duran,Business; Entrepreneurs; Marketing - Communications; Workplace innovation,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Forbes 30 Under 30, TV, Media Personality, Speaker and Podcaster"
Samantha Clarke,"Inspirational & Motivational; Keynote; Leadership; Resilience, Wellbeing & Happiness",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Expert on work happiness, culture and relationships"
Samantha Moyo,"Inspirational & Motivational; Resilience, Wellbeing & Happiness",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Founder of Morning Gloryville"
Samantha Simmonds,Entertainment; Moderators & Chairpersons,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: BBC News presenter"
Samantha Tauber,AI - Emerging Tech; Science,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Founder of VNCCII, a multimedia IP company"
Sameer Dua,Business; Business & Leadership; Leadership,Asia > India,"Speaking fee: $15,000 | Gender: Male | Site tagline: Founder, Institute for Generative Leadership, India"
Samir Puri,"Geopolitics; Government & Politics; History, Arts & Literary; International Affairs & Security; Politics, Government & Global Affairs; Society, Culture & Education",Asia > Singapore,"Speaking fee: $15,000 | Gender: Male | Site tagline: Geopolitics Expert'"
Samira Ahmed,"Diversity, Inclusion & Gender Equality; History, Arts & Literary; Keynote; Society, Culture & Education",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Honored as the British Broadcasting Press Guild audio presenter of the year 2020"
Samiran Ghosh,AI - Emerging Tech; Fintech & Cryptocurrency; Inspirational & Motivational; Keynote; Science; Technology Ethics - Regulation,Asia > India,"Speaking fee: $15,000 | Gender: Male | Site tagline: Technology Strategist, Digital Transformation Leader, AI & Blockchain Thought Leader"
Samm Sacks,"Cyber Security; Economic & Financial Affairs; Fintech & Cryptocurrency; Science; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Female/Male | Site tagline: Cybersecurity Policy and China Digital Economy Fellow at New America"
Sammy Mhaule,"Business; Entrepreneurs; Inspirational & Motivational; Leadership; Resilience, Wellbeing & Happiness",Africa > South Africa; Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Founder & CEO of THE KICKS BRAND"
Samuel Scott,Business; Marketing - Communications; Science,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Former journalist​, ​newspaper editor, ​​and director of marketing and communications in the high-tech industry"
Samuel Woolley,"AI - Emerging Tech; Keynote; Science; Technology Ethics - Regulation; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Male | Site tagline: Writer, researcher and speaker who focuses on the study of disinformation, emergent technology and communication"
Sanam Vakil,"Geopolitics; Government & Politics; International Affairs & Security; Politics, Government & Global Affairs; Energy Transition; Iran & Global Impact",Europe > UK > London,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Director Middle East North Africa Programme, Chatham House"
Sandi Toksvig,"After Dinner; Comedy; Diversity, Inclusion & Gender Equality; Entertainment; Society, Culture & Education; Pride",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: British comedian and television presenter"
Sandra Dawson,Business; Leadership; Science,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Expert on Organisational Leadership & Structure"
Sandra Lee,"Business; Entrepreneurs; Healthcare; Inspirational & Motivational; Philanthropy & Ethics; Resilience, Wellbeing & Happiness",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Emmy Award-Winning Television Chef & Lifestyle Expert & Breast Cancer Survivor"
Sandra Yawn,"Business & Leadership; Diversity, Inclusion & Gender Equality; Entertainment; Health & Wellbeing; Inspirational & Motivational; Leadership; Resilience, Wellbeing & Happiness; Society, Culture & Education",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Superyacht Captain & Star of Bravo's Below Deck Mediterranean"
Sandy Nairn,"Business & Leadership; Economic & Financial Affairs; Entrepreneurs; Finance & Markets; Fintech & Cryptocurrency; History, Arts & Literary; Society, Culture & Education",Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Male | Site tagline: Author, Investor and Financial Historian"
Sanjay Sarma,"AI - Emerging Tech; APAC; Business; Business & Leadership; Education - Policy & Practice; Globalization; Leadership; Politics, Government & Global Affairs; Society, Culture & Education; Technology, Innovation & Science",USA,"Speaking fee: $15,000 | Gender: Male | Site tagline: Professor, Mechanical Engineer & Author"
Sanjaya Baru,International Affairs & Security; Keynote,Asia > India,"Speaking fee: $15,000 | Gender: Male | Site tagline: Expert on Indian Affairs"
Sanjiv Das,Finance & Markets,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: William and Janice Terry Professor of Finance and Data Science at Santa Clara University's Leavey School of Business"
Sara Blakely,"Business; Diversity, Inclusion & Gender Equality; Entrepreneurs; Inspirational & Motivational; Keynote; Leadership",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Founder & Executive Chairwoman of SPANX"
Sara Davies,After Dinner; Business; Entrepreneurs,Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: Successful Entrepreneur, business leader and a Dragon on BBC's Dragons' Den"
Sara Pascoe,"After Dinner; Comedy; Entertainment; Health & Wellbeing; Keynote; Resilience, Wellbeing & Happiness",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: British Stand-up Comedian, Actress, Author and Presenter,
Author of ""Sex Power Money"" and ""Animal"",
Host of ""Sex Power Money"" podcast"
Sara Sabry,"Business & Leadership; Diversity, Inclusion & Gender Equality; Entrepreneurs; Leadership; Science; Society, Culture & Education; Space Travel & Tourism; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: The First Egyptian Astronaut and first Arab woman in space"
Sarah Armstrong-Smith,"AI - Emerging Tech; Business & Leadership; Cyber Security; Diversity, Inclusion & Gender Equality; Entertainment; Health & Wellbeing; Inspirational & Motivational; Leadership; Resilience, Wellbeing & Happiness; Society, Culture & Education; Technology Ethics - Regulation; Technology, Innovation & Science; Workplace innovation",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Cyber Security Strategist, Resilience Expert, Author & Educator"
Sarah Churchwell,"After Dinner; Diversity, Inclusion & Gender Equality; Government & Politics; History, Arts & Literary; Inspirational & Motivational; Leadership",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Leading cultural critic and expert on Amercian literature"
Sarah Cunningham,"Business; Business & Leadership; Health & Wellbeing; Leadership; Psychology; Society, Culture & Education",Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: Expert on Workplace Wellbeing, Leadership & High-Performance Culture"
Sarah Furness,"Business & Leadership; Diversity, Inclusion & Gender Equality; Entertainment; Health & Wellbeing; Inspirational & Motivational; Leadership; Military; Politics, Government & Global Affairs; Resilience, Wellbeing & Happiness; Society, Culture & Education",Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: Former RAF Combat Helicopter Pilot"
Sarah Gilbert,Global Health; Science,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Saïd Professor of Vaccinology, University of Oxford, who led the development of Oxford Covid-19 vaccine"
Sarah Harper,Demographics & Population; Global Health; Healthcare; Keynote; Longevity & Lifespan; Sustainability - Environment; TED,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: World-leading Expert on Population Ageing and Advisor to European and Asian governments"
Sarah Lacy,Business; Entrepreneurs; Keynote; Science,Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Founder, PandoDaily"
Sarah Langford,After Dinner; Human Rights; Philanthropy & Ethics; Workplace innovation,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Barrister & Bestselling Author"
Sarah McBride,"Diversity, Inclusion & Gender Equality; Government & Politics; Keynote; TED",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Transgender Rights Activist -  US Senator for the State of Delaware."
Sarah McInerney,"Diversity, Inclusion & Gender Equality; Entertainment; Media; Moderators & Chairpersons; Society, Culture & Education",Europe > Ireland,"Speaking fee: $15,000 | Gender: Female | Site tagline: Seasoned Journalist, Broadcaster, Author and Moderator"
Sarah Millican,"After Dinner; Comedy; Entertainment; Health & Wellbeing; Keynote; Resilience, Wellbeing & Happiness",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: British Stand-up Comedian, Actress, Writer and Presenter,
Founder - Standard Issue and Sarah Millican's Support Group,
Author of ""How to be Champion"""
Sarah Montague,After Dinner; Business; Entrepreneurs; Finance & Markets; International Affairs & Security; Keynote; Moderators & Chairpersons,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Outstanding Conference Facilitator"
Sarah O'Connor,"Business; Business & Leadership; Demographics & Population; Economic & Financial Affairs; Finance & Markets; Politics, Government & Global Affairs",Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Columnist and associate editor, Financial Times"
Sarah Outen,"Diversity, Inclusion & Gender Equality; Inspirational & Motivational; Keynote; Sports & Olympics",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: One of Britain’s top adventurers"
